age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,y
55,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,mon,57,2,nonexistent,no
44,admin.,married,high.school,no,no,no,cellular,jul,wed,550,1,nonexistent,yes
31,unemployed,married,basic.9y,no,yes,no,cellular,may,wed,550,2,nonexistent,no
39,self-employed,married,high.school,no,no,no,cellular,may,mon,36,5,nonexistent,no
55,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,247,2,nonexistent,no
52,retired,married,basic.4y,unknown,yes,no,cellular,jul,fri,412,1,nonexistent,no
29,blue-collar,married,high.school,no,no,yes,telephone,may,wed,125,1,nonexistent,no
36,blue-collar,single,high.school,no,no,no,telephone,jul,fri,470,2,nonexistent,no
34,technician,married,professional.course,no,no,no,cellular,nov,thu,96,2,nonexistent,no
32,admin.,single,high.school,no,no,no,cellular,nov,wed,421,1,nonexistent,no
39,services,married,high.school,no,yes,no,cellular,nov,thu,116,2,nonexistent,no
50,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,fri,91,1,nonexistent,no
29,unemployed,divorced,high.school,no,no,no,cellular,oct,mon,92,1,nonexistent,no
26,services,single,high.school,no,no,no,telephone,may,thu,486,2,nonexistent,no
31,blue-collar,married,basic.9y,no,no,no,telephone,jul,tue,280,5,nonexistent,no
36,management,married,university.degree,no,yes,no,cellular,nov,tue,267,2,nonexistent,no
53,management,married,university.degree,no,yes,no,telephone,may,thu,209,3,nonexistent,no
53,technician,married,basic.9y,no,yes,no,cellular,jul,thu,144,1,nonexistent,no
44,blue-collar,single,basic.4y,unknown,yes,yes,telephone,may,mon,177,1,nonexistent,no
55,blue-collar,married,high.school,unknown,yes,no,cellular,jul,fri,550,1,nonexistent,yes
44,management,married,professional.course,no,no,no,cellular,apr,fri,65,1,failure,no
31,services,single,professional.course,no,yes,no,telephone,jun,fri,202,2,nonexistent,no
47,admin.,single,university.degree,no,yes,no,cellular,jun,wed,156,3,nonexistent,no
34,unknown,divorced,basic.4y,no,no,no,cellular,nov,wed,73,1,nonexistent,no
41,admin.,divorced,university.degree,no,no,no,cellular,aug,mon,115,4,nonexistent,no
43,admin.,married,university.degree,no,no,no,cellular,apr,thu,522,4,nonexistent,yes
55,services,married,high.school,no,yes,yes,cellular,apr,mon,550,1,nonexistent,yes
51,blue-collar,married,professional.course,unknown,yes,no,cellular,may,tue,273,1,nonexistent,no
30,services,single,high.school,no,no,yes,cellular,jul,wed,237,1,nonexistent,no
53,technician,married,professional.course,no,yes,no,telephone,may,mon,36,1,nonexistent,no
48,services,divorced,basic.9y,no,unknown,unknown,cellular,may,thu,67,5,nonexistent,no
40,blue-collar,married,unknown,no,yes,yes,telephone,may,mon,155,1,nonexistent,no
48,admin.,single,university.degree,no,no,no,cellular,jul,tue,196,4,nonexistent,no
29,admin.,married,university.degree,no,no,no,cellular,dec,mon,77,3,failure,no
49,admin.,married,university.degree,no,yes,no,cellular,aug,wed,87,1,nonexistent,no
50,blue-collar,married,basic.4y,unknown,yes,yes,cellular,jul,mon,140,4,nonexistent,no
53,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,thu,232,2,nonexistent,no
32,technician,single,high.school,no,no,no,cellular,aug,mon,111,5,nonexistent,no
30,technician,single,professional.course,no,yes,no,cellular,aug,thu,55,4,nonexistent,no
55,self-employed,married,basic.6y,unknown,yes,no,cellular,aug,thu,157,5,nonexistent,no
36,technician,single,professional.course,no,yes,no,cellular,jun,fri,126,2,success,yes
47,entrepreneur,married,professional.course,no,yes,no,cellular,may,mon,69,1,nonexistent,no
55,management,married,basic.9y,no,yes,no,telephone,jul,fri,106,3,nonexistent,no
36,admin.,divorced,university.degree,no,no,yes,cellular,aug,wed,550,2,success,yes
55,retired,married,basic.4y,no,no,no,cellular,jul,tue,139,2,nonexistent,no
55,retired,divorced,high.school,no,yes,no,cellular,jul,thu,36,5,nonexistent,no
54,blue-collar,married,unknown,unknown,no,no,telephone,may,fri,67,2,nonexistent,no
45,admin.,married,high.school,unknown,yes,yes,cellular,aug,fri,111,1,nonexistent,no
55,admin.,divorced,unknown,unknown,no,no,cellular,may,mon,178,2,nonexistent,no
36,unemployed,married,university.degree,unknown,unknown,unknown,cellular,mar,fri,95,2,failure,yes
55,technician,married,professional.course,no,no,no,cellular,jul,fri,196,2,nonexistent,no
46,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,98,2,failure,no
54,blue-collar,single,basic.4y,unknown,unknown,unknown,telephone,may,fri,550,2,nonexistent,no
29,blue-collar,married,basic.6y,no,no,yes,cellular,may,tue,455,1,nonexistent,no
31,blue-collar,married,basic.9y,no,yes,yes,telephone,may,fri,233,1,nonexistent,no
32,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,tue,146,4,nonexistent,no
46,unemployed,divorced,professional.course,unknown,yes,no,cellular,jul,mon,221,5,nonexistent,no
40,admin.,divorced,high.school,no,yes,yes,telephone,sep,wed,36,1,failure,no
55,entrepreneur,married,professional.course,no,no,no,cellular,oct,mon,116,1,nonexistent,no
40,blue-collar,single,basic.9y,no,unknown,unknown,cellular,nov,wed,245,4,nonexistent,no
32,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,165,3,nonexistent,no
48,admin.,divorced,university.degree,no,no,no,cellular,may,mon,36,5,failure,no
32,technician,single,high.school,no,yes,no,cellular,aug,fri,85,2,nonexistent,no
45,admin.,married,university.degree,no,yes,no,cellular,aug,wed,314,5,nonexistent,no
39,blue-collar,married,basic.4y,no,no,yes,telephone,may,fri,534,1,nonexistent,no
51,management,married,university.degree,no,yes,no,cellular,may,mon,131,2,failure,no
44,blue-collar,single,basic.6y,no,no,no,telephone,jun,fri,247,3,nonexistent,no
33,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,36,1,nonexistent,no
42,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,360,1,nonexistent,no
38,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,118,1,nonexistent,no
52,self-employed,married,basic.4y,unknown,yes,no,telephone,may,tue,81,1,nonexistent,no
52,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,550,1,nonexistent,no
31,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,tue,243,4,nonexistent,no
36,technician,married,professional.course,no,yes,yes,telephone,jun,mon,37,1,nonexistent,no
55,retired,married,basic.4y,no,yes,yes,telephone,aug,wed,82,3,failure,no
41,technician,divorced,professional.course,no,yes,no,cellular,apr,thu,550,1,nonexistent,yes
37,technician,divorced,professional.course,no,yes,yes,cellular,aug,mon,63,3,nonexistent,no
53,retired,divorced,professional.course,no,no,no,cellular,aug,mon,119,3,nonexistent,no
26,admin.,single,university.degree,no,unknown,unknown,cellular,apr,thu,176,1,nonexistent,no
36,admin.,single,high.school,no,yes,no,telephone,jun,mon,36,2,nonexistent,no
34,management,single,university.degree,no,yes,no,cellular,may,fri,175,2,nonexistent,no
26,admin.,single,university.degree,no,no,no,cellular,jun,fri,255,2,nonexistent,yes
55,entrepreneur,married,university.degree,no,no,no,cellular,nov,fri,252,1,nonexistent,no
49,admin.,single,university.degree,no,no,no,cellular,may,tue,362,1,failure,no
55,blue-collar,married,professional.course,no,yes,no,cellular,aug,wed,252,3,nonexistent,no
36,services,divorced,high.school,no,no,no,cellular,jul,wed,532,2,nonexistent,yes
29,blue-collar,single,basic.4y,unknown,yes,no,cellular,may,fri,340,2,failure,no
34,services,single,high.school,no,no,no,telephone,jun,tue,306,2,nonexistent,no
31,admin.,married,university.degree,no,no,no,telephone,jul,mon,211,2,nonexistent,no
38,unemployed,divorced,university.degree,no,yes,no,telephone,may,wed,152,3,nonexistent,no
39,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,207,1,nonexistent,no
50,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,392,1,nonexistent,yes
55,housemaid,married,high.school,no,yes,yes,telephone,may,mon,290,3,failure,no
55,management,married,professional.course,no,no,no,cellular,nov,mon,74,2,failure,no
34,technician,married,professional.course,no,no,no,cellular,aug,mon,126,2,nonexistent,no
26,blue-collar,single,basic.9y,no,yes,no,cellular,jul,tue,109,1,nonexistent,no
41,admin.,married,high.school,no,no,no,telephone,may,wed,249,2,nonexistent,no
45,admin.,married,university.degree,no,no,yes,cellular,nov,wed,158,1,failure,no
55,admin.,married,unknown,no,yes,no,cellular,may,wed,550,1,success,yes
35,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,349,1,nonexistent,no
55,admin.,married,high.school,no,yes,no,cellular,aug,mon,91,1,nonexistent,no
36,technician,married,professional.course,no,yes,no,cellular,may,wed,550,1,success,yes
44,admin.,married,basic.4y,unknown,no,no,telephone,may,mon,49,2,nonexistent,no
34,self-employed,single,high.school,no,yes,no,cellular,nov,tue,550,4,nonexistent,no
40,admin.,single,professional.course,unknown,no,yes,telephone,jun,fri,36,4,nonexistent,no
55,technician,married,university.degree,no,no,no,cellular,may,mon,200,5,failure,no
32,technician,single,university.degree,no,no,no,telephone,may,fri,195,1,nonexistent,no
33,student,married,high.school,no,no,no,cellular,jul,wed,550,2,nonexistent,no
29,unemployed,married,professional.course,no,yes,no,cellular,nov,tue,170,2,nonexistent,no
29,technician,married,university.degree,no,no,no,cellular,jul,thu,36,5,nonexistent,no
36,blue-collar,married,high.school,no,no,no,telephone,may,thu,268,1,nonexistent,no
41,blue-collar,married,basic.4y,unknown,yes,no,telephone,jul,fri,550,1,nonexistent,no
48,admin.,married,unknown,unknown,no,no,cellular,nov,tue,67,1,nonexistent,no
26,student,single,high.school,no,no,no,cellular,aug,mon,80,1,nonexistent,no
45,admin.,single,high.school,no,yes,no,cellular,may,tue,305,2,nonexistent,no
55,admin.,married,university.degree,no,unknown,unknown,cellular,oct,wed,229,2,success,yes
50,technician,married,high.school,unknown,no,no,cellular,aug,tue,550,1,nonexistent,no
35,technician,single,unknown,no,no,no,cellular,may,thu,550,1,failure,yes
36,services,married,high.school,no,no,no,telephone,may,tue,168,2,nonexistent,no
33,admin.,single,university.degree,no,no,no,cellular,aug,tue,247,5,nonexistent,no
42,technician,married,professional.course,no,yes,yes,cellular,may,thu,50,2,nonexistent,no
38,retired,single,basic.6y,unknown,no,no,cellular,jul,tue,129,2,nonexistent,no
33,management,single,university.degree,no,yes,no,cellular,jul,mon,400,3,nonexistent,no
28,services,single,unknown,no,no,no,cellular,may,tue,466,2,failure,no
46,technician,divorced,university.degree,unknown,yes,no,telephone,jul,fri,550,4,nonexistent,yes
32,management,married,university.degree,no,no,no,cellular,nov,fri,51,2,nonexistent,no
43,technician,single,professional.course,unknown,yes,no,telephone,jul,wed,39,5,nonexistent,no
54,management,married,high.school,no,no,no,cellular,aug,wed,171,3,failure,no
34,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,120,2,nonexistent,no
54,management,married,university.degree,no,yes,no,cellular,apr,thu,85,1,nonexistent,no
35,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,74,3,nonexistent,no
28,technician,single,high.school,no,yes,no,cellular,jul,tue,445,2,nonexistent,no
48,technician,divorced,professional.course,no,no,no,telephone,jun,mon,204,5,nonexistent,no
51,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,119,1,nonexistent,no
37,services,married,high.school,no,yes,no,telephone,may,tue,522,1,nonexistent,no
47,technician,married,professional.course,no,no,no,cellular,aug,tue,364,1,nonexistent,no
45,admin.,married,high.school,no,yes,no,cellular,aug,fri,130,2,nonexistent,no
29,student,single,high.school,no,no,no,cellular,dec,wed,390,1,nonexistent,no
27,technician,single,professional.course,no,no,no,cellular,jul,mon,357,3,nonexistent,no
33,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,50,3,nonexistent,no
48,technician,divorced,professional.course,no,yes,no,cellular,jul,thu,108,2,nonexistent,no
32,unemployed,married,basic.9y,no,unknown,unknown,telephone,may,mon,128,3,nonexistent,no
32,admin.,single,university.degree,no,no,no,cellular,aug,thu,356,1,nonexistent,no
26,student,single,high.school,no,yes,yes,cellular,may,wed,66,1,failure,no
53,admin.,single,university.degree,no,no,yes,cellular,apr,thu,550,2,nonexistent,no
33,admin.,single,high.school,no,no,no,cellular,may,fri,57,5,nonexistent,no
55,blue-collar,married,unknown,no,no,no,cellular,aug,mon,160,3,nonexistent,no
28,services,married,high.school,no,yes,no,cellular,jul,tue,333,1,nonexistent,no
49,technician,divorced,unknown,no,no,no,cellular,oct,thu,56,1,failure,no
32,admin.,single,university.degree,no,no,no,cellular,nov,mon,85,2,nonexistent,no
55,technician,unknown,unknown,unknown,no,no,telephone,jun,thu,550,3,nonexistent,no
47,management,married,basic.9y,no,no,no,cellular,nov,wed,169,1,nonexistent,no
55,admin.,single,university.degree,no,no,no,cellular,mar,wed,193,1,success,yes
34,admin.,single,high.school,no,no,no,telephone,jun,fri,267,3,nonexistent,no
32,blue-collar,single,high.school,no,yes,yes,cellular,may,tue,202,2,nonexistent,no
29,services,single,high.school,no,yes,no,cellular,jul,mon,113,4,nonexistent,no
41,services,married,high.school,no,no,no,telephone,jun,tue,366,1,nonexistent,no
30,admin.,single,university.degree,no,yes,no,cellular,aug,mon,39,1,nonexistent,no
44,self-employed,married,professional.course,no,yes,yes,telephone,jun,fri,47,2,nonexistent,no
55,blue-collar,married,unknown,no,yes,no,telephone,jun,fri,36,3,nonexistent,no
29,admin.,single,university.degree,no,yes,no,cellular,may,wed,215,3,failure,no
41,blue-collar,married,basic.4y,no,yes,yes,cellular,may,wed,389,2,nonexistent,no
55,housemaid,married,university.degree,no,no,no,cellular,aug,wed,363,1,nonexistent,no
55,services,divorced,high.school,no,no,yes,telephone,jul,tue,150,1,nonexistent,no
26,student,single,unknown,no,yes,yes,cellular,sep,thu,550,1,success,yes
47,entrepreneur,married,university.degree,no,yes,no,telephone,jun,mon,550,3,nonexistent,no
47,management,married,basic.9y,no,yes,no,cellular,nov,tue,550,2,nonexistent,yes
26,technician,married,unknown,no,yes,no,telephone,jul,tue,114,3,nonexistent,no
45,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,198,1,nonexistent,no
41,admin.,married,high.school,unknown,no,no,telephone,jun,mon,118,3,nonexistent,no
30,admin.,single,university.degree,no,yes,no,telephone,may,mon,140,2,nonexistent,no
34,management,married,university.degree,no,no,no,cellular,nov,wed,363,2,nonexistent,no
44,technician,divorced,professional.course,no,no,no,cellular,aug,wed,57,2,nonexistent,no
47,services,divorced,high.school,no,no,no,telephone,may,mon,143,1,nonexistent,no
29,unemployed,single,high.school,no,no,no,cellular,apr,wed,217,2,nonexistent,no
40,blue-collar,divorced,basic.9y,no,no,no,telephone,jun,thu,550,1,nonexistent,no
31,technician,single,professional.course,no,yes,no,cellular,nov,thu,36,5,nonexistent,no
55,retired,married,basic.4y,no,unknown,unknown,telephone,dec,wed,137,5,nonexistent,no
47,blue-collar,divorced,basic.4y,no,yes,yes,telephone,jun,fri,36,5,nonexistent,no
37,technician,married,professional.course,unknown,yes,yes,cellular,jul,tue,177,1,nonexistent,no
35,admin.,married,university.degree,no,yes,no,cellular,jul,wed,287,2,failure,yes
31,admin.,married,high.school,unknown,yes,yes,telephone,jun,wed,135,2,nonexistent,no
55,blue-collar,married,basic.4y,no,yes,no,cellular,aug,thu,187,2,nonexistent,no
32,technician,married,professional.course,no,no,no,cellular,nov,thu,147,2,nonexistent,no
26,blue-collar,single,basic.9y,no,no,yes,cellular,jul,thu,151,2,nonexistent,no
46,blue-collar,married,basic.4y,no,no,yes,telephone,may,thu,550,2,nonexistent,no
55,technician,married,high.school,no,no,no,cellular,apr,mon,119,2,nonexistent,no
26,services,single,high.school,no,unknown,unknown,cellular,jul,wed,550,3,nonexistent,no
45,entrepreneur,married,university.degree,unknown,yes,yes,telephone,jul,tue,379,3,nonexistent,no
31,services,single,high.school,no,no,no,cellular,may,fri,293,2,nonexistent,yes
33,admin.,married,high.school,no,yes,no,cellular,nov,tue,273,1,failure,no
30,self-employed,married,professional.course,no,yes,no,cellular,may,tue,98,5,nonexistent,no
30,management,divorced,high.school,no,no,yes,telephone,may,wed,149,1,nonexistent,no
26,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,mon,550,1,nonexistent,yes
50,self-employed,married,university.degree,no,no,no,cellular,nov,mon,223,2,nonexistent,no
38,admin.,single,high.school,no,yes,no,cellular,may,tue,324,2,nonexistent,no
44,management,married,university.degree,no,no,no,cellular,sep,wed,210,1,success,yes
32,entrepreneur,single,university.degree,no,yes,yes,cellular,nov,thu,74,2,failure,no
26,admin.,single,basic.9y,no,yes,no,telephone,may,fri,36,5,nonexistent,no
31,management,married,high.school,no,no,no,telephone,may,fri,385,5,nonexistent,no
36,management,divorced,university.degree,no,yes,no,cellular,sep,tue,337,1,success,yes
36,services,married,high.school,no,yes,no,telephone,may,tue,128,2,nonexistent,no
30,admin.,married,university.degree,no,yes,no,telephone,jun,wed,299,1,nonexistent,no
44,admin.,married,high.school,no,no,no,telephone,may,wed,83,3,nonexistent,no
35,technician,single,high.school,no,yes,no,cellular,aug,mon,87,2,nonexistent,no
40,technician,married,professional.course,no,yes,no,telephone,may,wed,327,3,nonexistent,no
55,retired,single,high.school,no,yes,yes,telephone,may,mon,507,1,nonexistent,no
40,admin.,married,high.school,no,yes,no,telephone,jun,tue,406,3,nonexistent,no
